review_id,product_id,review_title,review_content,rating_count,rating,product_name
"R2NB2K5XC70FKP,R3623Q21H3MKP6,R1XVC6NEYU3ZHV,RNFY9ZYM6195O,R3TUSIFSD4QCKJ,R22PD5EXXTFXP,R1LXC8W3AJAQ3I,R3U0OEWBKIO5Z3",B01DEWVZ2C,"Good maybe okay,Defective Product Delivered,Amazing Sound at Budget,Not for bass lover,Best one,Quality,Durability,Superb voice quality","The quality is not upto mark for the price paid. Other brands offer good quality earphones with lesser price. But per my experience none of my earphones have lasted more than 1-1.5 years.Given that this is JBL, lets see how long it lasts.Can someone build a earphone which lasts couple of years? I'll buy :),I had purchased two units of same headset of which one was found to be defective. Since I was on travel I couldn't check the items immediately and by time I found item to be defective the return/ replacement window has elapsed.,Build Quality is average considering JBL a global brand providing u an amazing sounding earphone under 700. Highly recommended if u r a music lover.,Sound quality is awesome but not bassMic is below averageIt come out from ears if you walk fastNot for game you can't hear footsteps of enemyReview after use of 4,5 earphones (c100si) 2 year experience,Awesome product....but resolve its tangling issue please otherwise nice product,Nice,After 8 months, left side speaker has no bass and not as loud as the right speaker.,Superb voice quality","1,92,590",4.1,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)"
"R2NB2K5XC70FKP,R3623Q21H3MKP6,R1XVC6NEYU3ZHV,RNFY9ZYM6195O,R3TUSIFSD4QCKJ,R22PD5EXXTFXP,R1LXC8W3AJAQ3I,R3U0OEWBKIO5Z3",B01DF26V7A,"Good maybe okay,Defective Product Delivered,Amazing Sound at Budget,Not for bass lover,Best one,Quality,Durability,Superb voice quality","The quality is not upto mark for the price paid. Other brands offer good quality earphones with lesser price. But per my experience none of my earphones have lasted more than 1-1.5 years.Given that this is JBL, lets see how long it lasts.Can someone build a earphone which lasts couple of years? I'll buy :),I had purchased two units of same headset of which one was found to be defective. Since I was on travel I couldn't check the items immediately and by time I found item to be defective the return/ replacement window has elapsed.,Build Quality is average considering JBL a global brand providing u an amazing sounding earphone under 700. Highly recommended if u r a music lover.,Sound quality is awesome but not bassMic is below averageIt come out from ears if you walk fastNot for game you can't hear footsteps of enemyReview after use of 4,5 earphones (c100si) 2 year experience,Awesome product....but resolve its tangling issue please otherwise nice product,Nice,After 8 months, left side speaker has no bass and not as loud as the right speaker.,Superb voice quality","1,92,589",4.1,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Red)"
"R2NO4JULWOQQ5N,R1RJ8AHYBK38PD,R3PU1G9HCGIUHP,R15GKRKHWQUWZ2,R39UZTTR3JREOM,R2BQX0C2NBBJEX,R24WP5GTU5ZFG5,R18BPTXYIORQ2D",B0B65MJ45G,"Terrible,Charging status,Good quality,good charging,Nice product,Waste of Money.,Fast Charging Cable,Charching","After 1-2 months , it has become worse and my phone dosent charge or takes too much time like 11 to 12 hours. Sometimes it doesnt even connect to the phone.Dont buy it, dont buy any other cheap cables. Prefer the branded ones, they will be expensive but worth your money and time.,Okay but not supprting 18 w fast charging,Fast charging,i like verymuch,,Charger worked for hardly 20 days after delivery.,Nice Charging Cable for Samsung m30,",61,3.9,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black + White)"
"R2NO4JULWOQQ5N,R1RJ8AHYBK38PD,R3PU1G9HCGIUHP,R15GKRKHWQUWZ2,R39UZTTR3JREOM,R2BQX0C2NBBJEX,R24WP5GTU5ZFG5,R18BPTXYIORQ2D",B0B65P827P,"Terrible,Charging status,Good quality,good charging,Nice product,Waste of Money.,Fast Charging Cable,Charching","After 1-2 months , it has become worse and my phone dosent charge or takes too much time like 11 to 12 hours. Sometimes it doesnt even connect to the phone.Dont buy it, dont buy any other cheap cables. Prefer the branded ones, they will be expensive but worth your money and time.,Okay but not supprting 18 w fast charging,Fast charging,i like verymuch,,Charger worked for hardly 20 days after delivery.,Nice Charging Cable for Samsung m30,",61,3.9,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black )"
"R2P0CRDHOMUX,R1JGV8KAD50B2H,R3TYY9FVH4FCHC,R1QB481QG82BJO,R3C5I5PQSUB7L,RPNGVTBER1EP8,RTD8NH880GNXH,R3H70A536HFEGG",B08VB2CMR3,"Good,Amazing phone,Nice mobile ... But Amazon very low service.. every product,Value for money,Good prpduct,Good,Overal a good product,Best phone in this range","I like it,Great phone in smaller amount these camera amazing and display very smoothly play,Mobile is good.. but Amazon very low service very product..,Value for money,https://m.media-amazon.com/images/I/61BpP86A3rL._SY88.jpg,Good product very nice,Sometimes fingerprint sensor is not working properly, camera quality is good, battery life is best ... overall it is a good product.. review added after 1month of use,Best phone in this range except battery life.","32,916",4.2,"OPPO A74 5G (Fluid Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers"
"R2P0CRDHOMUX,R1JGV8KAD50B2H,R3TYY9FVH4FCHC,R1QB481QG82BJO,R3C5I5PQSUB7L,RPNGVTBER1EP8,RTD8NH880GNXH,R3H70A536HFEGG",B08VB34KJ1,"Good,Amazing phone,Nice mobile ... But Amazon very low service.. every product,Value for money,Good prpduct,Good,Overal a good product,Best phone in this range","I like it,Great phone in smaller amount these camera amazing and display very smoothly play,Mobile is good.. but Amazon very low service very product..,Value for money,https://m.media-amazon.com/images/I/61BpP86A3rL._SY88.jpg,Good product very nice,Sometimes fingerprint sensor is not working properly, camera quality is good, battery life is best ... overall it is a good product.. review added after 1month of use,Best phone in this range except battery life.","32,916",4.2,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers"
"R2PF9QV9JEQO9K,R2NEN86P63G4ES,R302B7X6H0GIC0,R3H9O8F9LUY5N9,R1RGSA8QU78640,R2B3DRF8V2A9QI,R1KF9HPUVJTM0I,R3OCQ19TZWHSN5",B095JPKPH3,"Almost Perfect!,Review After using 1month,Nice tv,Panel and video quality,Good Product,Worth for money,Nice,Good","Update after 9 months of use:1. The TV is still going strong - all the good points mentioned in the original review below are still true and very happy with the TV.It's as if OnePlus have been listening to their customers! After recent firmware updates, the issues I had mentioned have almost disappeared.1. We can now arrange and move apps (YouTube, Netflix) as per our wish on the home screen itself. I am finally able to put YouTube first as it is the most used app for my toddler.2. There is no more wifi disconnect issue noted earlier.3. Prime Video still shows errors sometimes. Though I think that's an issue with the app and not the TV.Strongly recommend this TV!Original Review:I took a leap of faith in purchasing this TV as there were mixed reviews for it. However, after using it for 2 months, the following are my observations:Good:1. The picture quality is fantastic. There is no lag while watching/forwarding 4k/8k videos.2. I saw a youtube review which said its brightness was low compared to other models - The brightness is more than you would ever need from a TV. I have never needed to run it on full brightness till now, up to 40 works for me. For my toddler to watch rhymes, I set brightness to 0, and even then it is more than needed.3. There were a few reviews that said the sound quality was average and you need a soundbar. I disagree - I have watched movies with up to 50 sound and that is good enough for a 1000 sqft hall.4. Voice command - it is quite accurate and I am able to change nursery rhymes for my toddler while working in the kitchen which is around 15 - 20 feet away.5. Being able to control the TV from app is also a very useful feature - no need to look for remote. Being able to cast from the app also helps a lot. It would be even better if everything on phone (not just pictures and videos) could be cast using the appNot so good:1. If the TV goes to sleep/screensaver for more than 10 minutes,a. it often gets disconnected from wifi - have to restart it againb. prime video fails to resume - displays error - and have to restart the TV againc. On the home screen, you cannot rearrange apps to have your preferred apps first. You can do it in apps window which is useless as you need to navigate to it first - easier to navigate to your preferred app in the home screen itself.,Only Cons till now got, fast moving object looks blurr, which was known before buying by other user review, but i got this tv in 32 k,Ao over all satishfied,Only minus that too critical is the installation service provider.The product is to installed by v care installation services provider.The installation service provider is a total waste and not responded properly.Actual date of installation was on 21.02.22 but was only done by the service provider on 27.10.22.The executive who attended the installation is a total waste person and don't know how to behave to the customer.He behaved very rudely.The installation service provider is a total damage and waste. Not at all worth.,,Awesome quality of pictures and some issues with smart features like in app installation and in connection from smart phone only audio player in work properly but video not show in tv.,Dolby atom 4 k video etc,Good,Good","6,753",4.1,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black)
"R2PF9QV9JEQO9K,R2NEN86P63G4ES,R302B7X6H0GIC0,R3H9O8F9LUY5N9,R1RGSA8QU78640,R2B3DRF8V2A9QI,R1KF9HPUVJTM0I,R3OCQ19TZWHSN5",B095JQVC7N,"Almost Perfect!,Review After using 1month,Nice tv,Panel and video quality,Good Product,Worth for money,Nice,Good","Update after 9 months of use:1. The TV is still going strong - all the good points mentioned in the original review below are still true and very happy with the TV.It's as if OnePlus have been listening to their customers! After recent firmware updates, the issues I had mentioned have almost disappeared.1. We can now arrange and move apps (YouTube, Netflix) as per our wish on the home screen itself. I am finally able to put YouTube first as it is the most used app for my toddler.2. There is no more wifi disconnect issue noted earlier.3. Prime Video still shows errors sometimes. Though I think that's an issue with the app and not the TV.Strongly recommend this TV!Original Review:I took a leap of faith in purchasing this TV as there were mixed reviews for it. However, after using it for 2 months, the following are my observations:Good:1. The picture quality is fantastic. There is no lag while watching/forwarding 4k/8k videos.2. I saw a youtube review which said its brightness was low compared to other models - The brightness is more than you would ever need from a TV. I have never needed to run it on full brightness till now, up to 40 works for me. For my toddler to watch rhymes, I set brightness to 0, and even then it is more than needed.3. There were a few reviews that said the sound quality was average and you need a soundbar. I disagree - I have watched movies with up to 50 sound and that is good enough for a 1000 sqft hall.4. Voice command - it is quite accurate and I am able to change nursery rhymes for my toddler while working in the kitchen which is around 15 - 20 feet away.5. Being able to control the TV from app is also a very useful feature - no need to look for remote. Being able to cast from the app also helps a lot. It would be even better if everything on phone (not just pictures and videos) could be cast using the appNot so good:1. If the TV goes to sleep/screensaver for more than 10 minutes,a. it often gets disconnected from wifi - have to restart it againb. prime video fails to resume - displays error - and have to restart the TV againc. On the home screen, you cannot rearrange apps to have your preferred apps first. You can do it in apps window which is useless as you need to navigate to it first - easier to navigate to your preferred app in the home screen itself.,Only Cons till now got, fast moving object looks blurr, which was known before buying by other user review, but i got this tv in 32 k,Ao over all satishfied,Only minus that too critical is the installation service provider.The product is to installed by v care installation services provider.The installation service provider is a total waste and not responded properly.Actual date of installation was on 21.02.22 but was only done by the service provider on 27.10.22.The executive who attended the installation is a total waste person and don't know how to behave to the customer.He behaved very rudely.The installation service provider is a total damage and waste. Not at all worth.,,Awesome quality of pictures and some issues with smart features like in app installation and in connection from smart phone only audio player in work properly but video not show in tv.,Dolby atom 4 k video etc,Good,Good","6,753",4.1,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black)
"R2RDC6R09NZ0TZ,R16LV4RNJLN09N,R3RKDGFWWFXK6U,R25FVBLAFKIAJU,R34P8ODO8FUBK6,RWO7FXQAVPEXH,R1Y7NG3L23T92Q,R2ESL9C3ALANVE",B0BMGB2TPR,"Get it with bundled discounts.,Heating & Touch screen,Buy for normal usage. NOT FOR CAMERA,The phone is a good device and I am happy with the purchase.,Average quality.,Exlent mobile,Valueable buy,A GOOD AND AFFORDABLE PRODUCT","It's original price is not worth any praise so try to purchase on some card offers or other free bundles. The screen is not full HD but still offers good brightness and color accuracy. Speaker also sounds good enough. Front camera is not for selfies only for video calls but back camera produces satisfactory clicks for entry level. Battery backup is one of the best features of this device. Samsung softwares are all well optimised and my only complaint in this department is the pre-installed bloatwares. UI feels smooth enough and the mediatek processor coupled with 4GB RAM is well suited for daily normal usage. Games are not recommended. Biggest disadvantage of this device is it's in box charger which is only 7.75 watts (5v, 1.55a) that takes about 3 hours for a decent charge.,🔥 Heating issues during use with in 15 minutes uses.Touch screen 📱 issues some times it's too great and some time u have to touch several times even on samsung key pad while typing.We all family are using samsung mobiles but this time I worried of issues if I have to face same issues i have to change mobile and transfer data it's very irritating work I wish to if any one of samsung is reading this review please reply me through Amazon.🔥 15 मिनट में उपयोग के दौरान हीटिंग की समस्या।टच स्क्रीन 📱 कभी-कभी जारी करती है यह बहुत बढ़िया है और कभी-कभी आपको टाइप करते समय सैमसंग कुंजी पैड पर भी कई बार स्पर्श करना पड़ता है।हम सभी परिवार सैमसंग मोबाइल का उपयोग कर रहे हैं लेकिन इस बार मैं मुद्दों से चिंतित हूं अगर मुझे समान मुद्दों का सामना करना पड़ता है तो मुझे मोबाइल बदलना होगा और डेटा ट्रांसफर करना होगा यह बहुत परेशान करने वाला काम है अगर कोई सैमसंग इस समीक्षा को पढ़ रहा है तो कृपया मुझे अमेज़ॅन के माध्यम से उत्तर दें .,Bought for mom as she just want to use for calls. She is not a selfie or video person.Didnt want to go for Realme/Xiaomi(redmi/poco) products because of their support. This already comes with Android 12 and two year updates are assured.The display is really good. Not full HD screen though. Call quality is good.I wanted a smaller size but unfortunately, the price doesnt fall under 10 for them.If you are buying for lots of photos/videos, this is not the phone for you.If you want to use for call & do basic things like whatsapp and other things, this would be a good phone for you.,This phone was bought for a first time smartphone user.  It was a good fit for the said user.  Thank you Samsung and Amazon.,Normal phone with very average screen quality. Battery backup also not very good. But yes its worth it. Thumbs up under this budget.,Samsung m04 exlent mobile. battery and screen best quality,rejonabule price,midle class best of mobile,Better price with discount. Performing well,AN AFFORDABLE MOBILE FROM A PREMIUM COMPANY. ❤️",284,4.2,"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery"
"R2RDC6R09NZ0TZ,R16LV4RNJLN09N,R3RKDGFWWFXK6U,R25FVBLAFKIAJU,R34P8ODO8FUBK6,RWO7FXQAVPEXH,R1Y7NG3L23T92Q,R2ESL9C3ALANVE",B0BMGB3CH9,"Get it with bundled discounts.,Heating & Touch screen,Buy for normal usage. NOT FOR CAMERA,The phone is a good device and I am happy with the purchase.,Average quality.,Exlent mobile,Valueable buy,A GOOD AND AFFORDABLE PRODUCT","It's original price is not worth any praise so try to purchase on some card offers or other free bundles. The screen is not full HD but still offers good brightness and color accuracy. Speaker also sounds good enough. Front camera is not for selfies only for video calls but back camera produces satisfactory clicks for entry level. Battery backup is one of the best features of this device. Samsung softwares are all well optimised and my only complaint in this department is the pre-installed bloatwares. UI feels smooth enough and the mediatek processor coupled with 4GB RAM is well suited for daily normal usage. Games are not recommended. Biggest disadvantage of this device is it's in box charger which is only 7.75 watts (5v, 1.55a) that takes about 3 hours for a decent charge.,🔥 Heating issues during use with in 15 minutes uses.Touch screen 📱 issues some times it's too great and some time u have to touch several times even on samsung key pad while typing.We all family are using samsung mobiles but this time I worried of issues if I have to face same issues i have to change mobile and transfer data it's very irritating work I wish to if any one of samsung is reading this review please reply me through Amazon.🔥 15 मिनट में उपयोग के दौरान हीटिंग की समस्या।टच स्क्रीन 📱 कभी-कभी जारी करती है यह बहुत बढ़िया है और कभी-कभी आपको टाइप करते समय सैमसंग कुंजी पैड पर भी कई बार स्पर्श करना पड़ता है।हम सभी परिवार सैमसंग मोबाइल का उपयोग कर रहे हैं लेकिन इस बार मैं मुद्दों से चिंतित हूं अगर मुझे समान मुद्दों का सामना करना पड़ता है तो मुझे मोबाइल बदलना होगा और डेटा ट्रांसफर करना होगा यह बहुत परेशान करने वाला काम है अगर कोई सैमसंग इस समीक्षा को पढ़ रहा है तो कृपया मुझे अमेज़ॅन के माध्यम से उत्तर दें .,Bought for mom as she just want to use for calls. She is not a selfie or video person.Didnt want to go for Realme/Xiaomi(redmi/poco) products because of their support. This already comes with Android 12 and two year updates are assured.The display is really good. Not full HD screen though. Call quality is good.I wanted a smaller size but unfortunately, the price doesnt fall under 10 for them.If you are buying for lots of photos/videos, this is not the phone for you.If you want to use for call & do basic things like whatsapp and other things, this would be a good phone for you.,This phone was bought for a first time smartphone user.  It was a good fit for the said user.  Thank you Samsung and Amazon.,Normal phone with very average screen quality. Battery backup also not very good. But yes its worth it. Thumbs up under this budget.,Samsung m04 exlent mobile. battery and screen best quality,rejonabule price,midle class best of mobile,Better price with discount. Performing well,AN AFFORDABLE MOBILE FROM A PREMIUM COMPANY. ❤️",284,4.2,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery"
"R2RDC6R09NZ0TZ,R16LV4RNJLN09N,R3RKDGFWWFXK6U,R25FVBLAFKIAJU,R34P8ODO8FUBK6,RWO7FXQAVPEXH,R1Y7NG3L23T92Q,R2ESL9C3ALANVE",B0BMGG6NKT,"Get it with bundled discounts.,Heating & Touch screen,Buy for normal usage. NOT FOR CAMERA,The phone is a good device and I am happy with the purchase.,Average quality.,Exlent mobile,Valueable buy,A GOOD AND AFFORDABLE PRODUCT","It's original price is not worth any praise so try to purchase on some card offers or other free bundles. The screen is not full HD but still offers good brightness and color accuracy. Speaker also sounds good enough. Front camera is not for selfies only for video calls but back camera produces satisfactory clicks for entry level. Battery backup is one of the best features of this device. Samsung softwares are all well optimised and my only complaint in this department is the pre-installed bloatwares. UI feels smooth enough and the mediatek processor coupled with 4GB RAM is well suited for daily normal usage. Games are not recommended. Biggest disadvantage of this device is it's in box charger which is only 7.75 watts (5v, 1.55a) that takes about 3 hours for a decent charge.,🔥 Heating issues during use with in 15 minutes uses.Touch screen 📱 issues some times it's too great and some time u have to touch several times even on samsung key pad while typing.We all family are using samsung mobiles but this time I worried of issues if I have to face same issues i have to change mobile and transfer data it's very irritating work I wish to if any one of samsung is reading this review please reply me through Amazon.🔥 15 मिनट में उपयोग के दौरान हीटिंग की समस्या।टच स्क्रीन 📱 कभी-कभी जारी करती है यह बहुत बढ़िया है और कभी-कभी आपको टाइप करते समय सैमसंग कुंजी पैड पर भी कई बार स्पर्श करना पड़ता है।हम सभी परिवार सैमसंग मोबाइल का उपयोग कर रहे हैं लेकिन इस बार मैं मुद्दों से चिंतित हूं अगर मुझे समान मुद्दों का सामना करना पड़ता है तो मुझे मोबाइल बदलना होगा और डेटा ट्रांसफर करना होगा यह बहुत परेशान करने वाला काम है अगर कोई सैमसंग इस समीक्षा को पढ़ रहा है तो कृपया मुझे अमेज़ॅन के माध्यम से उत्तर दें .,Bought for mom as she just want to use for calls. She is not a selfie or video person.Didnt want to go for Realme/Xiaomi(redmi/poco) products because of their support. This already comes with Android 12 and two year updates are assured.The display is really good. Not full HD screen though. Call quality is good.I wanted a smaller size but unfortunately, the price doesnt fall under 10 for them.If you are buying for lots of photos/videos, this is not the phone for you.If you want to use for call & do basic things like whatsapp and other things, this would be a good phone for you.,This phone was bought for a first time smartphone user.  It was a good fit for the said user.  Thank you Samsung and Amazon.,Normal phone with very average screen quality. Battery backup also not very good. But yes its worth it. Thumbs up under this budget.,Samsung m04 exlent mobile. battery and screen best quality,rejonabule price,midle class best of mobile,Better price with discount. Performing well,AN AFFORDABLE MOBILE FROM A PREMIUM COMPANY. ❤️",284,4.2,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery"
"R2S0AYWUV349HP,R35OW9CYQNAYHY,R3B3DDF1D5NULK,R3LZQDRMNS5CZO,RUGI31F4HDHOV,R24GFJRFT12S6S,R231AEG1IO02JM,RD31MI3UMAXP8",B08QSC1XY8,"Great Cable, Charging Speeds Could Be Better,Good,A good cable.,One of the best type c cable,Works as intended.,A good buy. The extra length helps a lot.,Good,Ok","Not charging as fast as I'd have expected. Maybe something wrong with my unit. However, the cable overall is actually pretty decent. The material is great, it doesn't bend out of shape very easily, and looks (and feels) premium. The length is definitely a plus!,Good,A sturdy cable for mobile charging.,It's been 1 month that i am using this charging cable, works very well with S20 FE 5G. Thumbs up.,Braided cable is sturdy and built well. Long cable adds extra reach and is tangle free.,A good buy. The extra length helps a lot.,Good product,Ok",974,4.3,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)"
"R2S0AYWUV349HP,R35OW9CYQNAYHY,R3B3DDF1D5NULK,R3LZQDRMNS5CZO,RUGI31F4HDHOV,R24GFJRFT12S6S,R231AEG1IO02JM,RD31MI3UMAXP8",B08QSDKFGQ,"Great Cable, Charging Speeds Could Be Better,Good,A good cable.,One of the best type c cable,Works as intended.,A good buy. The extra length helps a lot.,Good,Ok","Not charging as fast as I'd have expected. Maybe something wrong with my unit. However, the cable overall is actually pretty decent. The material is great, it doesn't bend out of shape very easily, and looks (and feels) premium. The length is definitely a plus!,Good,A sturdy cable for mobile charging.,It's been 1 month that i am using this charging cable, works very well with S20 FE 5G. Thumbs up.,Braided cable is sturdy and built well. Long cable adds extra reach and is tangle free.,A good buy. The extra length helps a lot.,Good product,Ok",974,4.3,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)"
"R2UZOF31IYEDYC,RA80Q7ZKXPY2Z,R2WAC57HUYHRL4,R2865Q514C2RZ7,R3CEPSJRDFFOBW,R312ZA2IHXIXXF,R1S0L7740D7M8W,R2D0IWLH03TPH7",B07PFJ5VQD,"Very good quality.,Nice product,Not a fast charger....,nice,A Good Type C adapter,Nice product,Value for money and easy to use.,Good","Like : quick data transfer, Dislike: geting hot itself in 2 minutes and let other pendrives getting hot also.,Product, Built quality, Transfer speed all good. Small in size so easy  hold and carry anywhere. But the bill i received nothing is visible on it.,Not charge fast..not looks 20w charger..cable are good,well,I purchased it to copy stuff from my phone to USB and vice versa. It works well for that purpose. The fitting is perfect and no connection issues.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/71JnAsJtMUL._SY88.jpg,Good product.,Working fine","14,184",4.3,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable
"R2UZOF31IYEDYC,RA80Q7ZKXPY2Z,R2WAC57HUYHRL4,R2865Q514C2RZ7,R3CEPSJRDFFOBW,R312ZA2IHXIXXF,R1S0L7740D7M8W,R2D0IWLH03TPH7",B07PFJ5W31,"Very good quality.,Nice product,Not a fast charger....,nice,A Good Type C adapter,Nice product,Value for money and easy to use.,Good","Like : quick data transfer, Dislike: geting hot itself in 2 minutes and let other pendrives getting hot also.,Product, Built quality, Transfer speed all good. Small in size so easy  hold and carry anywhere. But the bill i received nothing is visible on it.,Not charge fast..not looks 20w charger..cable are good,well,I purchased it to copy stuff from my phone to USB and vice versa. It works well for that purpose. The fitting is perfect and no connection issues.,https://m.media-amazon.com/images/I/71JnAsJtMUL._SY88.jpg,Good product.,Working fine","14,185",4.3,AGARO Blaze USB 3.0 to USB Type C OTG Adapter
"R2VEHBS4GTI9SH,R560D18O1BJM7,RYPXAOQI77XRF,R2T1AP2XBIAQBK,RU2RYKNTJU52I,R3D6UA9AB1KZ5D,R1YFZYNSZI9FAG,RQU8SHDXBG8NZ",B09YV42QHZ,"Premium looking watch,Excellent Product,The Tracking and touch would be better,Bluetooth connectivity,Very good,The watch is good,Felt Good,Not bad","Its only 4 days since we are using the product and based on so far usage, review is as below :PROS :1) Looks, it looks premium.2) Features at this price range3) Battery : It seems as if the battery will easily last for a week or more with normal usage ( Have closed all notifications which saves battery )4) Steps Accuracy : Will give 8 out of 105) Magnetic charger ( easy to charge )CONS :1) Have not noticed anything till now.,I ordered 2 watches for my wife and sister. Got it at the price of 1500. I am always a fan of Firebolt. And ninja 3 is very good. Touch responce is good. Good battery life. Sleep track is very occuracy. It has all necessary features and those are quite accurate. It's light weight and looks good. Over all it's an excellent product at this price.,Touch screen is not so good it takes time may be i need to use it for a while for better experience,I like the sleep tacking , heartbeat measuring , Spo2 and exercise tracking .I dislike the bluetooth of the smart watch only .  I use this watch for exercises,Battery is goodTouch screen is niceAll fixtures are very good,I like the watch style and charging is so fast,Firebolt Ninja 3Felt Good  for the watch , simple and easy,Its good, value for money, overall performance is good.","22,638",4.2,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )"
"R2VEHBS4GTI9SH,R560D18O1BJM7,RYPXAOQI77XRF,R2T1AP2XBIAQBK,RU2RYKNTJU52I,R3D6UA9AB1KZ5D,R1YFZYNSZI9FAG,RQU8SHDXBG8NZ",B09YV463SW,"Premium looking watch,Excellent Product,The Tracking and touch would be better,Bluetooth connectivity,Very good,The watch is good,Felt Good,Not bad","Its only 4 days since we are using the product and based on so far usage, review is as below :PROS :1) Looks, it looks premium.2) Features at this price range3) Battery : It seems as if the battery will easily last for a week or more with normal usage ( Have closed all notifications which saves battery )4) Steps Accuracy : Will give 8 out of 105) Magnetic charger ( easy to charge )CONS :1) Have not noticed anything till now.,I ordered 2 watches for my wife and sister. Got it at the price of 1500. I am always a fan of Firebolt. And ninja 3 is very good. Touch responce is good. Good battery life. Sleep track is very occuracy. It has all necessary features and those are quite accurate. It's light weight and looks good. Over all it's an excellent product at this price.,Touch screen is not so good it takes time may be i need to use it for a while for better experience,I like the sleep tacking , heartbeat measuring , Spo2 and exercise tracking .I dislike the bluetooth of the smart watch only .  I use this watch for exercises,Battery is goodTouch screen is niceAll fixtures are very good,I like the watch style and charging is so fast,Firebolt Ninja 3Felt Good  for the watch , simple and easy,Its good, value for money, overall performance is good.","22,638",4.2,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )"
"R2VEHBS4GTI9SH,R560D18O1BJM7,RYPXAOQI77XRF,R2T1AP2XBIAQBK,RU2RYKNTJU52I,R3D6UA9AB1KZ5D,R1YFZYNSZI9FAG,RQU8SHDXBG8NZ",B09YV4RG4D,"Premium looking watch,Excellent Product,The Tracking and touch would be better,Bluetooth connectivity,Very good,The watch is good,Felt Good,Not bad","Its only 4 days since we are using the product and based on so far usage, review is as below :PROS :1) Looks, it looks premium.2) Features at this price range3) Battery : It seems as if the battery will easily last for a week or more with normal usage ( Have closed all notifications which saves battery )4) Steps Accuracy : Will give 8 out of 105) Magnetic charger ( easy to charge )CONS :1) Have not noticed anything till now.,I ordered 2 watches for my wife and sister. Got it at the price of 1500. I am always a fan of Firebolt. And ninja 3 is very good. Touch responce is good. Good battery life. Sleep track is very occuracy. It has all necessary features and those are quite accurate. It's light weight and looks good. Over all it's an excellent product at this price.,Touch screen is not so good it takes time may be i need to use it for a while for better experience,I like the sleep tacking , heartbeat measuring , Spo2 and exercise tracking .I dislike the bluetooth of the smart watch only .  I use this watch for exercises,Battery is goodTouch screen is niceAll fixtures are very good,I like the watch style and charging is so fast,Firebolt Ninja 3Felt Good  for the watch , simple and easy,Its good, value for money, overall performance is good.","22,636",4.2,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black"
